Company_ID,CompanyName,ESG_score,Country,Sector,Industrygroup,Industry,Language,Year,Scope 1 Carbon Emissions,Scope 2 Carbon Emissions,Scope 3 Carbon Emissions,Energy Consumption,Water Consumption,Waste Generation,Environmental Policy & Management,Turnover Rate,Total Employees,Gender Diversity,Training (Number of Times),Training (Average Hours),Employee Fatalities,Occupational Injury,Communities and Philanthropy,Consumer Privacy Protection,Board Composition,Ethical Behavior,Cyber Security,Alignment with Frameworks,Assurance,Policy Influence,Risk & Crisis Management,Partnerships and Collaborations,Public Sentiment,Market Share,Profitability,WACC,Volatility,Liquidity,Beta Coefficient,GDP Growth,Unemployment
45,Wipro,77.6,India,Information Technology,Software & Services,IT Consulting & Other Services,EN,2021,3.88,3.88,3.88,2.328,2.328,2.328,3.1039999999999996,1.5519999999999998,1.5519999999999998,1.5519999999999998,0.7759999999999999,0.7759999999999999,0.7759999999999999,0.7759999999999999,0.7759999999999999,3.88,11.639999999999999,11.639999999999999,3.88,0.7759999999999999,0.7759999999999999,1.5519999999999998,0.7759999999999999,1.5519999999999998,3.88,1.94,0.7759999999999999,0.7759999999999999,0.7759999999999999,0.7759999999999999,0.38799999999999996,0.7759999999999999,0.7759999999999999
46,Wipro,68.2,India,Information Technology,Software & Services,IT Consulting & Other Services,EN,2022,3.41,3.41,3.41,2.046,2.046,2.046,2.728,1.364,1.364,1.364,0.682,0.682,0.682,0.682,0.682,3.41,10.23,10.23,3.41,0.682,0.682,1.364,0.682,1.364,3.41,1.705,0.682,0.682,0.682,0.682,0.341,0.682,0.682
47,Wipro,68.8,India,Information Technology,Software & Services,IT Consulting & Other Services,EN,2023,3.44,3.44,3.44,2.064,2.064,2.064,2.752,1.376,1.376,1.376,0.688,0.688,0.688,0.688,0.688,3.44,10.319999999999999,10.319999999999999,3.44,0.688,0.688,1.376,0.688,1.376,3.44,1.72,0.688,0.688,0.688,0.688,0.344,0.688,0.688
48,SEAGATE,72.6,Singapore,Information Technology,"Technology Hardware, Storage & Peripherals","echnology Hardware, Storage & Peripherals",EN,2020,3.63,3.63,3.63,2.178,2.178,2.178,2.904,1.452,1.452,1.452,0.726,0.726,0.726,0.726,0.726,3.63,10.889999999999999,10.889999999999999,3.63,0.726,0.726,1.452,0.726,1.452,3.63,1.815,0.726,0.726,0.726,0.726,0.363,0.726,0.726
49,SEAGATE,76.1,Singapore,Information Technology,"Technology Hardware, Storage & Peripherals","echnology Hardware, Storage & Peripherals",EN,2021,3.8049999999999997,3.8049999999999997,3.8049999999999997,2.283,2.283,2.283,3.044,1.522,1.522,1.522,0.761,0.761,0.761,0.761,0.761,3.8049999999999997,11.415,11.415,3.8049999999999997,0.761,0.761,1.522,0.761,1.522,3.8049999999999997,1.9024999999999999,0.761,0.761,0.761,0.761,0.3805,0.761,0.761
50,SEAGATE,78.1,Singapore,Information Technology,"Technology Hardware, Storage & Peripherals","echnology Hardware, Storage & Peripherals",EN,2022,3.905,3.905,3.905,2.3429999999999995,2.3429999999999995,2.3429999999999995,3.1239999999999997,1.5619999999999998,1.5619999999999998,1.5619999999999998,0.7809999999999999,0.7809999999999999,0.7809999999999999,0.7809999999999999,0.7809999999999999,3.905,11.714999999999998,11.714999999999998,3.905,0.7809999999999999,0.7809999999999999,1.5619999999999998,0.7809999999999999,1.5619999999999998,3.905,1.9525,0.7809999999999999,0.7809999999999999,0.7809999999999999,0.7809999999999999,0.39049999999999996,0.7809999999999999,0.7809999999999999
51,SEAGATE,82.5,Singapore,Information Technology,"Technology Hardware, Storage & Peripherals","echnology Hardware, Storage & Peripherals",EN,2023,4.125,4.125,4.125,2.475,2.475,2.475,3.3000000000000003,1.6500000000000001,1.6500000000000001,1.6500000000000001,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.8250000000000001,4.125,12.375,12.375,4.125,0.8250000000000001,0.8250000000000001,1.6500000000000001,0.8250000000000001,1.6500000000000001,4.125,2.0625,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.41250000000000003,0.8250000000000001,0.8250000000000001
52,Canon,68.6,Japan,Information Technology,"Technology Hardware, Storage & Peripherals","Technology hardware, storage & peripherals industry",EN,2020,3.4299999999999997,3.4299999999999997,3.4299999999999997,2.058,2.058,2.058,2.7439999999999998,1.3719999999999999,1.3719999999999999,1.3719999999999999,0.6859999999999999,0.6859999999999999,0.6859999999999999,0.6859999999999999,0.6859999999999999,3.4299999999999997,10.29,10.29,3.4299999999999997,0.6859999999999999,0.6859999999999999,1.3719999999999999,0.6859999999999999,1.3719999999999999,3.4299999999999997,1.7149999999999999,0.6859999999999999,0.6859999999999999,0.6859999999999999,0.6859999999999999,0.34299999999999997,0.6859999999999999,0.6859999999999999
53,Canon,67.75,Japan,Information Technology,"Technology Hardware, Storage & Peripherals","Technology hardware, storage & peripherals industry",EN,2021,3.3875,3.3875,3.3875,2.0324999999999998,2.0324999999999998,2.0324999999999998,2.71,1.355,1.355,1.355,0.6775,0.6775,0.6775,0.6775,0.6775,3.3875,10.1625,10.1625,3.3875,0.6775,0.6775,1.355,0.6775,1.355,3.3875,1.69375,0.6775,0.6775,0.6775,0.6775,0.33875,0.6775,0.6775
54,Canon,72.4,Japan,Information Technology,"Technology Hardware, Storage & Peripherals","Technology hardware, storage & peripherals industry",EN,2022,3.6200000000000006,3.6200000000000006,3.6200000000000006,2.172,2.172,2.172,2.8960000000000004,1.4480000000000002,1.4480000000000002,1.4480000000000002,0.7240000000000001,0.7240000000000001,0.7240000000000001,0.7240000000000001,0.7240000000000001,3.6200000000000006,10.860000000000001,10.860000000000001,3.6200000000000006,0.7240000000000001,0.7240000000000001,1.4480000000000002,0.7240000000000001,1.4480000000000002,3.6200000000000006,1.8100000000000003,0.7240000000000001,0.7240000000000001,0.7240000000000001,0.7240000000000001,0.36200000000000004,0.7240000000000001,0.7240000000000001
55,Canon,84.4,Japan,Information Technology,"Technology Hardware, Storage & Peripherals","Technology hardware, storage & peripherals industry",EN,2023,4.220000000000001,4.220000000000001,4.220000000000001,2.532,2.532,2.532,3.3760000000000003,1.6880000000000002,1.6880000000000002,1.6880000000000002,0.8440000000000001,0.8440000000000001,0.8440000000000001,0.8440000000000001,0.8440000000000001,4.220000000000001,12.66,12.66,4.220000000000001,0.8440000000000001,0.8440000000000001,1.6880000000000002,0.8440000000000001,1.6880000000000002,4.220000000000001,2.1100000000000003,0.8440000000000001,0.8440000000000001,0.8440000000000001,0.8440000000000001,0.42200000000000004,0.8440000000000001,0.8440000000000001
56,Omron,93.9,Japan,Technology Hardware & Equipment ,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,EN,2020,4.695,4.695,4.695,2.817,2.817,2.817,3.7560000000000002,1.8780000000000001,1.8780000000000001,1.8780000000000001,0.9390000000000001,0.9390000000000001,0.9390000000000001,0.9390000000000001,0.9390000000000001,4.695,14.085,14.085,4.695,0.9390000000000001,0.9390000000000001,1.8780000000000001,0.9390000000000001,1.8780000000000001,4.695,2.3475,0.9390000000000001,0.9390000000000001,0.9390000000000001,0.9390000000000001,0.46950000000000003,0.9390000000000001,0.9390000000000001
57,Omron,93.4,Japan,Technology Hardware & Equipment ,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,EN,2021,4.670000000000001,4.670000000000001,4.670000000000001,2.802,2.802,2.802,3.736,1.868,1.868,1.868,0.934,0.934,0.934,0.934,0.934,4.670000000000001,14.01,14.01,4.670000000000001,0.934,0.934,1.868,0.934,1.868,4.670000000000001,2.3350000000000004,0.934,0.934,0.934,0.934,0.467,0.934,0.934
58,Omron,92.2,Japan,Technology Hardware & Equipment ,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,EN,2022,4.61,4.61,4.61,2.766,2.766,2.766,3.688,1.844,1.844,1.844,0.922,0.922,0.922,0.922,0.922,4.61,13.83,13.83,4.61,0.922,0.922,1.844,0.922,1.844,4.61,2.305,0.922,0.922,0.922,0.922,0.461,0.922,0.922
59,Omron,92.4,Japan,Technology Hardware & Equipment ,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,EN,2023,4.62,4.62,4.62,2.7720000000000002,2.7720000000000002,2.7720000000000002,3.696,1.848,1.848,1.848,0.924,0.924,0.924,0.924,0.924,4.62,13.860000000000001,13.860000000000001,4.62,0.924,0.924,1.848,0.924,1.848,4.62,2.31,0.924,0.924,0.924,0.924,0.462,0.924,0.924
60,Delta,72.25,China,Technology Hardware & Equipment ,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,EN,2020,3.6125000000000003,3.6125000000000003,3.6125000000000003,2.1675,2.1675,2.1675,2.89,1.445,1.445,1.445,0.7225,0.7225,0.7225,0.7225,0.7225,3.6125000000000003,10.8375,10.8375,3.6125000000000003,0.7225,0.7225,1.445,0.7225,1.445,3.6125000000000003,1.8062500000000001,0.7225,0.7225,0.7225,0.7225,0.36125,0.7225,0.7225
61,Delta,81.35,China,Technology Hardware & Equipment ,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,EN,2021,4.0675,4.0675,4.0675,2.4404999999999997,2.4404999999999997,2.4404999999999997,3.254,1.627,1.627,1.627,0.8135,0.8135,0.8135,0.8135,0.8135,4.0675,12.202499999999999,12.202499999999999,4.0675,0.8135,0.8135,1.627,0.8135,1.627,4.0675,2.03375,0.8135,0.8135,0.8135,0.8135,0.40675,0.8135,0.8135
62,Delta,81.75,China,Technology Hardware & Equipment ,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,EN,2022,4.0875,4.0875,4.0875,2.4525,2.4525,2.4525,3.27,1.635,1.635,1.635,0.8175,0.8175,0.8175,0.8175,0.8175,4.0875,12.2625,12.2625,4.0875,0.8175,0.8175,1.635,0.8175,1.635,4.0875,2.04375,0.8175,0.8175,0.8175,0.8175,0.40875,0.8175,0.8175
63,Delta,81.2,China,Technology Hardware & Equipment ,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,EN,2023,4.0600000000000005,4.0600000000000005,4.0600000000000005,2.436,2.436,2.436,3.248,1.624,1.624,1.624,0.812,0.812,0.812,0.812,0.812,4.0600000000000005,12.18,12.18,4.0600000000000005,0.812,0.812,1.624,0.812,1.624,4.0600000000000005,2.0300000000000002,0.812,0.812,0.812,0.812,0.406,0.812,0.812
64,SUNNY OPTICAL,61.4,China,Technology Hardware & Equipment ,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,EN,2020,3.0700000000000003,3.0700000000000003,3.0700000000000003,1.8419999999999999,1.8419999999999999,1.8419999999999999,2.456,1.228,1.228,1.228,0.614,0.614,0.614,0.614,0.614,3.0700000000000003,9.209999999999999,9.209999999999999,3.0700000000000003,0.614,0.614,1.228,0.614,1.228,3.0700000000000003,1.5350000000000001,0.614,0.614,0.614,0.614,0.307,0.614,0.614
65,SUNNY OPTICAL,60.75,China,Technology Hardware & Equipment ,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,EN,2021,3.0375,3.0375,3.0375,1.8225,1.8225,1.8225,2.43,1.215,1.215,1.215,0.6075,0.6075,0.6075,0.6075,0.6075,3.0375,9.112499999999999,9.112499999999999,3.0375,0.6075,0.6075,1.215,0.6075,1.215,3.0375,1.51875,0.6075,0.6075,0.6075,0.6075,0.30375,0.6075,0.6075
66,SUNNY OPTICAL,66.7,China,Technology Hardware & Equipment ,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,EN,2022,3.3350000000000004,3.3350000000000004,3.3350000000000004,2.001,2.001,2.001,2.668,1.334,1.334,1.334,0.667,0.667,0.667,0.667,0.667,3.3350000000000004,10.005,10.005,3.3350000000000004,0.667,0.667,1.334,0.667,1.334,3.3350000000000004,1.6675000000000002,0.667,0.667,0.667,0.667,0.3335,0.667,0.667
67,SUNNY OPTICAL,75.066667,China,Technology Hardware & Equipment ,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,EN,2023,3.75333335,3.75333335,3.75333335,2.2520000099999997,2.2520000099999997,2.2520000099999997,3.00266668,1.50133334,1.50133334,1.50133334,0.75066667,0.75066667,0.75066667,0.75066667,0.75066667,3.75333335,11.260000049999999,11.260000049999999,3.75333335,0.75066667,0.75066667,1.50133334,0.75066667,1.50133334,3.75333335,1.876666675,0.75066667,0.75066667,0.75066667,0.75066667,0.375333335,0.75066667,0.75066667
68,Intel,75.233333,USA,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2020,3.7616666500000004,3.7616666500000004,3.7616666500000004,2.25699999,2.25699999,2.25699999,3.00933332,1.50466666,1.50466666,1.50466666,0.75233333,0.75233333,0.75233333,0.75233333,0.75233333,3.7616666500000004,11.28499995,11.28499995,3.7616666500000004,0.75233333,0.75233333,1.50466666,0.75233333,1.50466666,3.7616666500000004,1.8808333250000002,0.75233333,0.75233333,0.75233333,0.75233333,0.376166665,0.75233333,0.75233333
69,Intel,72.058333,USA,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2021,3.6029166500000005,3.6029166500000005,3.6029166500000005,2.16174999,2.16174999,2.16174999,2.8823333200000003,1.4411666600000002,1.4411666600000002,1.4411666600000002,0.7205833300000001,0.7205833300000001,0.7205833300000001,0.7205833300000001,0.7205833300000001,3.6029166500000005,10.808749950000001,10.808749950000001,3.6029166500000005,0.7205833300000001,0.7205833300000001,1.4411666600000002,0.7205833300000001,1.4411666600000002,3.6029166500000005,1.8014583250000002,0.7205833300000001,0.7205833300000001,0.7205833300000001,0.7205833300000001,0.36029166500000004,0.7205833300000001,0.7205833300000001
70,Intel,81.15,USA,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2022,4.0575,4.0575,4.0575,2.4345,2.4345,2.4345,3.2460000000000004,1.6230000000000002,1.6230000000000002,1.6230000000000002,0.8115000000000001,0.8115000000000001,0.8115000000000001,0.8115000000000001,0.8115000000000001,4.0575,12.172500000000001,12.172500000000001,4.0575,0.8115000000000001,0.8115000000000001,1.6230000000000002,0.8115000000000001,1.6230000000000002,4.0575,2.02875,0.8115000000000001,0.8115000000000001,0.8115000000000001,0.8115000000000001,0.40575000000000006,0.8115000000000001,0.8115000000000001
71,Intel,86.45,USA,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2023,4.322500000000001,4.322500000000001,4.322500000000001,2.5935,2.5935,2.5935,3.458,1.729,1.729,1.729,0.8645,0.8645,0.8645,0.8645,0.8645,4.322500000000001,12.9675,12.9675,4.322500000000001,0.8645,0.8645,1.729,0.8645,1.729,4.322500000000001,2.1612500000000003,0.8645,0.8645,0.8645,0.8645,0.43225,0.8645,0.8645
72,Qualcomm,54.041667,USA,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2020,2.70208335,2.70208335,2.70208335,1.6212500099999998,1.6212500099999998,1.6212500099999998,2.1616666799999997,1.0808333399999999,1.0808333399999999,1.0808333399999999,0.5404166699999999,0.5404166699999999,0.5404166699999999,0.5404166699999999,0.5404166699999999,2.70208335,8.10625005,8.10625005,2.70208335,0.5404166699999999,0.5404166699999999,1.0808333399999999,0.5404166699999999,1.0808333399999999,2.70208335,1.351041675,0.5404166699999999,0.5404166699999999,0.5404166699999999,0.5404166699999999,0.27020833499999997,0.5404166699999999,0.5404166699999999
73,Qualcomm,54.041667,USA,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2021,2.70208335,2.70208335,2.70208335,1.6212500099999998,1.6212500099999998,1.6212500099999998,2.1616666799999997,1.0808333399999999,1.0808333399999999,1.0808333399999999,0.5404166699999999,0.5404166699999999,0.5404166699999999,0.5404166699999999,0.5404166699999999,2.70208335,8.10625005,8.10625005,2.70208335,0.5404166699999999,0.5404166699999999,1.0808333399999999,0.5404166699999999,1.0808333399999999,2.70208335,1.351041675,0.5404166699999999,0.5404166699999999,0.5404166699999999,0.5404166699999999,0.27020833499999997,0.5404166699999999,0.5404166699999999
74,Qualcomm,77.3,USA,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2022,3.865,3.865,3.865,2.319,2.319,2.319,3.092,1.546,1.546,1.546,0.773,0.773,0.773,0.773,0.773,3.865,11.594999999999999,11.594999999999999,3.865,0.773,0.773,1.546,0.773,1.546,3.865,1.9325,0.773,0.773,0.773,0.773,0.3865,0.773,0.773
75,Qualcomm,75.5,USA,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2023,3.7750000000000004,3.7750000000000004,3.7750000000000004,2.265,2.265,2.265,3.02,1.51,1.51,1.51,0.755,0.755,0.755,0.755,0.755,3.7750000000000004,11.325,11.325,3.7750000000000004,0.755,0.755,1.51,0.755,1.51,3.7750000000000004,1.8875000000000002,0.755,0.755,0.755,0.755,0.3775,0.755,0.755
76,TSMC,90.4,China,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2020,4.5200000000000005,4.5200000000000005,4.5200000000000005,2.712,2.712,2.712,3.616,1.808,1.808,1.808,0.904,0.904,0.904,0.904,0.904,4.5200000000000005,13.56,13.56,4.5200000000000005,0.904,0.904,1.808,0.904,1.808,4.5200000000000005,2.2600000000000002,0.904,0.904,0.904,0.904,0.452,0.904,0.904
77,TSMC,90.4,China,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2021,4.5200000000000005,4.5200000000000005,4.5200000000000005,2.712,2.712,2.712,3.616,1.808,1.808,1.808,0.904,0.904,0.904,0.904,0.904,4.5200000000000005,13.56,13.56,4.5200000000000005,0.904,0.904,1.808,0.904,1.808,4.5200000000000005,2.2600000000000002,0.904,0.904,0.904,0.904,0.452,0.904,0.904
78,TSMC,90.475,China,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2022,4.52375,4.52375,4.52375,2.71425,2.71425,2.71425,3.6189999999999998,1.8094999999999999,1.8094999999999999,1.8094999999999999,0.9047499999999999,0.9047499999999999,0.9047499999999999,0.9047499999999999,0.9047499999999999,4.52375,13.57125,13.57125,4.52375,0.9047499999999999,0.9047499999999999,1.8094999999999999,0.9047499999999999,1.8094999999999999,4.52375,2.261875,0.9047499999999999,0.9047499999999999,0.9047499999999999,0.9047499999999999,0.45237499999999997,0.9047499999999999,0.9047499999999999
79,TSMC,88.575,China,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2023,4.42875,4.42875,4.42875,2.65725,2.65725,2.65725,3.543,1.7715,1.7715,1.7715,0.88575,0.88575,0.88575,0.88575,0.88575,4.42875,13.28625,13.28625,4.42875,0.88575,0.88575,1.7715,0.88575,1.7715,4.42875,2.214375,0.88575,0.88575,0.88575,0.88575,0.442875,0.88575,0.88575
80,SMIC,73.2,China,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2020,3.66,3.66,3.66,2.196,2.196,2.196,2.9280000000000004,1.4640000000000002,1.4640000000000002,1.4640000000000002,0.7320000000000001,0.7320000000000001,0.7320000000000001,0.7320000000000001,0.7320000000000001,3.66,10.98,10.98,3.66,0.7320000000000001,0.7320000000000001,1.4640000000000002,0.7320000000000001,1.4640000000000002,3.66,1.83,0.7320000000000001,0.7320000000000001,0.7320000000000001,0.7320000000000001,0.36600000000000005,0.7320000000000001,0.7320000000000001
81,SMIC,70.2,China,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2021,3.5100000000000002,3.5100000000000002,3.5100000000000002,2.106,2.106,2.106,2.8080000000000003,1.4040000000000001,1.4040000000000001,1.4040000000000001,0.7020000000000001,0.7020000000000001,0.7020000000000001,0.7020000000000001,0.7020000000000001,3.5100000000000002,10.53,10.53,3.5100000000000002,0.7020000000000001,0.7020000000000001,1.4040000000000001,0.7020000000000001,1.4040000000000001,3.5100000000000002,1.7550000000000001,0.7020000000000001,0.7020000000000001,0.7020000000000001,0.7020000000000001,0.35100000000000003,0.7020000000000001,0.7020000000000001
82,SMIC,72.5,China,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2022,3.625,3.625,3.625,2.175,2.175,2.175,2.9,1.45,1.45,1.45,0.725,0.725,0.725,0.725,0.725,3.625,10.875,10.875,3.625,0.725,0.725,1.45,0.725,1.45,3.625,1.8125,0.725,0.725,0.725,0.725,0.3625,0.725,0.725
83,SMIC,74.3,China,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2023,3.715,3.715,3.715,2.2289999999999996,2.2289999999999996,2.2289999999999996,2.972,1.486,1.486,1.486,0.743,0.743,0.743,0.743,0.743,3.715,11.145,11.145,3.715,0.743,0.743,1.486,0.743,1.486,3.715,1.8575,0.743,0.743,0.743,0.743,0.3715,0.743,0.743
84,TEXAS INSTRUMENTS,77.0,USA,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2020,3.85,3.85,3.85,2.31,2.31,2.31,3.08,1.54,1.54,1.54,0.77,0.77,0.77,0.77,0.77,3.85,11.549999999999999,11.549999999999999,3.85,0.77,0.77,1.54,0.77,1.54,3.85,1.925,0.77,0.77,0.77,0.77,0.385,0.77,0.77
85,TEXAS INSTRUMENTS,54.266667,USA,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2021,2.71333335,2.71333335,2.71333335,1.6280000099999998,1.6280000099999998,1.6280000099999998,2.17066668,1.08533334,1.08533334,1.08533334,0.54266667,0.54266667,0.54266667,0.54266667,0.54266667,2.71333335,8.14000005,8.14000005,2.71333335,0.54266667,0.54266667,1.08533334,0.54266667,1.08533334,2.71333335,1.356666675,0.54266667,0.54266667,0.54266667,0.54266667,0.271333335,0.54266667,0.54266667
86,TEXAS INSTRUMENTS,48.566667,USA,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2022,2.4283333500000004,2.4283333500000004,2.4283333500000004,1.45700001,1.45700001,1.45700001,1.94266668,0.97133334,0.97133334,0.97133334,0.48566667,0.48566667,0.48566667,0.48566667,0.48566667,2.4283333500000004,7.28500005,7.28500005,2.4283333500000004,0.48566667,0.48566667,0.97133334,0.48566667,0.97133334,2.4283333500000004,1.2141666750000002,0.48566667,0.48566667,0.48566667,0.48566667,0.242833335,0.48566667,0.48566667
87,TEXAS INSTRUMENTS,64.1,USA,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2023,3.205,3.205,3.205,1.9229999999999998,1.9229999999999998,1.9229999999999998,2.5639999999999996,1.2819999999999998,1.2819999999999998,1.2819999999999998,0.6409999999999999,0.6409999999999999,0.6409999999999999,0.6409999999999999,0.6409999999999999,3.205,9.614999999999998,9.614999999999998,3.205,0.6409999999999999,0.6409999999999999,1.2819999999999998,0.6409999999999999,1.2819999999999998,3.205,1.6025,0.6409999999999999,0.6409999999999999,0.6409999999999999,0.6409999999999999,0.32049999999999995,0.6409999999999999,0.6409999999999999
